gen,ind,indType,sendType,strategy,alphaBeta,fitness
11000,99,Sender,1,1,0,0.5
11000,0,Receiver,na,1,0.895389,1
11000,1,Receiver,na,1,1,1
11000,2,Receiver,na,1,0.895389,1
11000,3,Receiver,na,1,0.867888,1
11000,4,Receiver,na,1,0.895389,1
11000,5,Receiver,na,1,0.895389,1
11000,6,Receiver,na,1,0.895389,0
11000,7,Receiver,na,1,1,1
11000,8,Receiver,na,1,0.895389,1
11000,9,Receiver,na,1,0.895389,1
11000,10,Receiver,na,1,1,1
11000,11,Receiver,na,1,1,1
11000,12,Receiver,na,1,0.895389,1
11000,13,Receiver,na,1,0.895389,1
11000,14,Receiver,na,1,0.895389,1
11000,15,Receiver,na,1,0.918486,1
11000,16,Receiver,na,1,0.895389,1
11000,17,Receiver,na,1,0.895389,1
11000,18,Receiver,na,1,0.895389,1
11000,19,Receiver,na,1,0.895389,1
11000,20,Receiver,na,1,1,1
11000,21,Receiver,na,1,0.895389,1
11000,22,Receiver,na,1,0.895389,1
11000,23,Receiver,na,1,0.895389,1
11000,24,Receiver,na,1,0.895389,1
11000,25,Receiver,na,1,1,1
11000,26,Receiver,na,1,0.895389,1
11000,27,Receiver,na,1,0.895389,1
11000,28,Receiver,na,1,0.895389,1
11000,29,Receiver,na,1,0.895389,1
11000,30,Receiver,na,1,0.895389,1
11000,31,Receiver,na,1,1,1
11000,32,Receiver,na,1,1,1
11000,33,Receiver,na,1,0.895389,1
11000,34,Receiver,na,1,0.867888,1
11000,35,Receiver,na,1,0.895389,1
11000,36,Receiver,na,1,0.895389,1
11000,37,Receiver,na,1,0.895389,1
11000,38,Receiver,na,1,0.895389,1
11000,39,Receiver,na,1,0.93425,1
11000,40,Receiver,na,1,0.895389,1
11000,41,Receiver,na,1,0.895389,1
11000,42,Receiver,na,1,0.895389,1
11000,43,Receiver,na,1,0.867888,1
11000,44,Receiver,na,1,0.895389,1
11000,45,Receiver,na,1,1,1
11000,46,Receiver,na,1,1,1
11000,47,Receiver,na,1,0.895389,1
11000,48,Receiver,na,1,0.895389,1
11000,49,Receiver,na,1,0.895389,1
11000,50,Receiver,na,1,1,1
11000,51,Receiver,na,1,0.895389,1
11000,52,Receiver,na,1,1,1
11000,53,Receiver,na,1,0.895389,1
11000,54,Receiver,na,1,0.867888,1
11000,55,Receiver,na,1,0.895389,1
11000,56,Receiver,na,1,0.93425,1
11000,57,Receiver,na,1,0.895389,1
11000,58,Receiver,na,1,0.895389,1
11000,59,Receiver,na,1,1,1
11000,60,Receiver,na,2,1,1
11000,61,Receiver,na,1,1,1
11000,62,Receiver,na,1,0.93425,1
11000,63,Receiver,na,1,0.895389,1
11000,64,Receiver,na,1,0.895389,1
11000,65,Receiver,na,1,0.93425,1
11000,66,Receiver,na,1,0.895389,1
11000,67,Receiver,na,2,0.895389,0
11000,68,Receiver,na,1,0.895389,1
11000,69,Receiver,na,1,0.895389,1
11000,70,Receiver,na,1,0.93425,1
11000,71,Receiver,na,1,0.895389,1
11000,72,Receiver,na,1,0.895389,1
11000,73,Receiver,na,1,0.895389,1
11000,74,Receiver,na,1,0.895389,1
11000,75,Receiver,na,1,0.867888,1
11000,76,Receiver,na,1,1,1
11000,77,Receiver,na,1,0.895389,1
11000,78,Receiver,na,1,1,1
11000,79,Receiver,na,1,0.895389,1
11000,80,Receiver,na,1,0.93425,1
11000,81,Receiver,na,1,0.895389,1
11000,82,Receiver,na,1,0.895389,1
11000,83,Receiver,na,1,0.895389,1
11000,84,Receiver,na,1,1,1
11000,85,Receiver,na,1,0.895389,1
11000,86,Receiver,na,1,0.895389,1
11000,87,Receiver,na,1,0.895389,1
11000,88,Receiver,na,1,0.895389,1
11000,89,Receiver,na,1,0.895389,1
11000,90,Receiver,na,1,0.895389,0
11000,91,Receiver,na,1,0.895389,0
11000,92,Receiver,na,1,0.895389,1
11000,93,Receiver,na,1,0.93425,1
11000,94,Receiver,na,1,0.895389,1
11000,95,Receiver,na,1,0.867888,1
11000,96,Receiver,na,1,0.895389,1
11000,97,Receiver,na,1,0.895389,1
11000,98,Receiver,na,1,0.895389,1
11000,99,Receiver,na,1,0.895389,1
12000,0,Sender,2,1,0,0
12000,1,Sender,2,1,0,0
12000,2,Sender,2,1,0,0
12000,3,Sender,2,1,0,0
12000,4,Sender,2,1,0,0
12000,5,Sender,2,1,0,0
12000,6,Sender,1,1,0,0.5
12000,7,Sender,2,1,0,0
12000,8,Sender,2,1,0,0
12000,9,Sender,2,1,0,0
12000,10,Sender,2,3,0,-0.5
12000,11,Sender,2,1,0,0
12000,12,Sender,1,3,0,0
12000,13,Sender,2,1,0,0
12000,14,Sender,1,1,0,0.5
12000,15,Sender,2,1,0,0
12000,16,Sender,1,1,0,0.5
12000,17,Sender,2,1,0,0
12000,18,Sender,2,1,0,0
12000,19,Sender,2,1,0,0
12000,20,Sender,2,1,0,0
12000,21,Sender,2,1,0,0
12000,22,Sender,2,1,0,0
12000,23,Sender,2,1,0,0
12000,24,Sender,2,1,0,0
12000,25,Sender,2,1,0,1
12000,26,Sender,1,1,0,0.5
12000,27,Sender,2,1,0,0
12000,28,Sender,1,1,0,0.5
12000,29,Sender,2,1,0,0
12000,30,Sender,2,1,0,0
12000,31,Sender,1,1,0,-0.5
12000,32,Sender,1,1,0,0.5
12000,33,Sender,1,1,0,0.5
12000,34,Sender,1,1,0,0.5
12000,35,Sender,2,1,0,0
12000,36,Sender,2,1,0,0
12000,37,Sender,1,1,0,0.5
12000,38,Sender,2,1,0,0
12000,39,Sender,2,1,0,0
12000,40,Sender,2,1,0,0
12000,41,Sender,2,1,0,0
12000,42,Sender,2,1,0,0
12000,43,Sender,1,1,0,0.5
12000,44,Sender,2,1,0,0
12000,45,Sender,2,1,0,0
12000,46,Sender,1,1,0,0.5
12000,47,Sender,1,1,0,0.5
12000,48,Sender,2,1,0,0
12000,49,Sender,2,1,0,0
12000,50,Sender,2,1,0,0
12000,51,Sender,2,1,0,1
12000,52,Sender,2,1,0,0
12000,53,Sender,2,1,0,0
12000,54,Sender,2,1,0,0
12000,55,Sender,2,1,0,0
12000,56,Sender,1,1,0,0.5
12000,57,Sender,1,1,0,0.5
12000,58,Sender,2,1,0,0
12000,59,Sender,2,1,0,0
12000,60,Sender,2,1,0,0
12000,61,Sender,2,1,0,0
12000,62,Sender,2,1,0,0
12000,63,Sender,2,1,0,0
12000,64,Sender,2,1,0,0
12000,65,Sender,2,1,0,0
12000,66,Sender,1,1,0,0.5
12000,67,Sender,2,1,0,0
12000,68,Sender,1,1,0,0.5
12000,69,Sender,2,1,0,0
12000,70,Sender,2,1,0,0
12000,71,Sender,2,1,0,0
12000,72,Sender,1,1,0,0.5
12000,73,Sender,1,1,0,0.5
12000,74,Sender,2,1,0,0
12000,75,Sender,2,1,0,0
12000,76,Sender,2,1,0,0
12000,77,Sender,1,1,0,0.5
12000,78,Sender,2,1,0,0
12000,79,Sender,2,1,0,0
12000,80,Sender,2,1,0,1
12000,81,Sender,2,1,0,0
12000,82,Sender,2,1,0,0
12000,83,Sender,2,1,0,0
12000,84,Sender,2,1,0,0
12000,85,Sender,1,1,0,0.5
12000,86,Sender,2,1,0,0
12000,87,Sender,2,1,0,0
12000,88,Sender,1,1,0,0.5
12000,89,Sender,1,1,0,0.5
12000,90,Sender,2,1,0,0
12000,91,Sender,2,1,0,0
12000,92,Sender,2,1,0,0
12000,93,Sender,2,1,0,0
12000,94,Sender,1,1,0,0.5
12000,95,Sender,2,1,0,0
12000,96,Sender,2,1,0,0
12000,97,Sender,2,1,0,0
12000,98,Sender,2,1,0,0
12000,99,Sender,2,2,0,0
12000,0,Receiver,na,1,1,1
12000,1,Receiver,na,1,1,1
12000,2,Receiver,na,1,1,1
12000,3,Receiver,na,1,1,1
12000,4,Receiver,na,1,1,1
12000,5,Receiver,na,1,1,1
12000,6,Receiver,na,1,1,1
12000,7,Receiver,na,1,1,1
12000,8,Receiver,na,1,1,1
12000,9,Receiver,na,1,1,1
12000,10,Receiver,na,1,1,0
12000,11,Receiver,na,1,1,1
12000,12,Receiver,na,1,1,0
12000,13,Receiver,na,1,0.975721,1
12000,14,Receiver,na,1,1,1
12000,15,Receiver,na,1,1,1
12000,16,Receiver,na,1,1,1
12000,17,Receiver,na,1,1,1
12000,18,Receiver,na,1,1,1
12000,19,Receiver,na,1,1,1
12000,20,Receiver,na,1,0.975721,1
12000,21,Receiver,na,1,1,1
12000,22,Receiver,na,1,1,1
12000,23,Receiver,na,1,0.975721,1
12000,24,Receiver,na,1,1,1
12000,25,Receiver,na,2,1,0
12000,26,Receiver,na,1,1,1
12000,27,Receiver,na,1,1,1
12000,28,Receiver,na,1,1,1
12000,29,Receiver,na,1,1,1
12000,30,Receiver,na,1,1,1
12000,31,Receiver,na,3,1,0
12000,32,Receiver,na,1,1,1
12000,33,Receiver,na,2,1,1
12000,34,Receiver,na,1,1,1
12000,35,Receiver,na,1,0.975721,1
12000,36,Receiver,na,1,1,1
12000,37,Receiver,na,1,1,1
12000,38,Receiver,na,1,1,1
12000,39,Receiver,na,1,1,1
12000,40,Receiver,na,1,1,1
12000,41,Receiver,na,1,1,1
12000,42,Receiver,na,1,1,1
12000,43,Receiver,na,1,1,1
12000,44,Receiver,na,1,1,1
12000,45,Receiver,na,1,1,1
12000,46,Receiver,na,1,1,1
12000,47,Receiver,na,1,1,1
12000,48,Receiver,na,1,0.975721,1
12000,49,Receiver,na,1,1,1
12000,50,Receiver,na,1,1,1
12000,51,Receiver,na,2,1,0
12000,52,Receiver,na,1,1,1
12000,53,Receiver,na,1,1,1
12000,54,Receiver,na,1,1,1
12000,55,Receiver,na,1,1,1
12000,56,Receiver,na,1,1,1
12000,57,Receiver,na,1,1,1
12000,58,Receiver,na,1,1,1
12000,59,Receiver,na,1,1,1
12000,60,Receiver,na,1,1,1
12000,61,Receiver,na,1,1,1
12000,62,Receiver,na,1,1,1
12000,63,Receiver,na,1,1,1
12000,64,Receiver,na,1,1,1
12000,65,Receiver,na,1,1,1
12000,66,Receiver,na,1,1,1
12000,67,Receiver,na,1,1,1
12000,68,Receiver,na,1,1,1
12000,69,Receiver,na,1,1,1
12000,70,Receiver,na,1,1,1
12000,71,Receiver,na,1,1,1
12000,72,Receiver,na,1,0.975721,1
12000,73,Receiver,na,1,1,1
12000,74,Receiver,na,1,1,1
12000,75,Receiver,na,1,1,1
12000,76,Receiver,na,1,0.975721,1
12000,77,Receiver,na,1,1,1
12000,78,Receiver,na,1,1,1
12000,79,Receiver,na,1,1,1
12000,80,Receiver,na,2,1,0
12000,81,Receiver,na,1,0.975721,1
12000,82,Receiver,na,1,1,1
12000,83,Receiver,na,1,1,1
12000,84,Receiver,na,1,1,1
12000,85,Receiver,na,1,1,1
12000,86,Receiver,na,1,1,1
12000,87,Receiver,na,1,1,1
12000,88,Receiver,na,1,1,1
12000,89,Receiver,na,1,1,1
12000,90,Receiver,na,1,1,1
12000,91,Receiver,na,1,1,1
12000,92,Receiver,na,1,1,1
12000,93,Receiver,na,1,1,1
12000,94,Receiver,na,1,1,1
12000,95,Receiver,na,1,1,1
12000,96,Receiver,na,1,1,1
12000,97,Receiver,na,1,1,1
12000,98,Receiver,na,1,1,1
12000,99,Receiver,na,1,1,1
13000,0,Sender,2,1,0.127553,0
13000,1,Sender,2,1,0,0
13000,2,Sender,2,1,0,0
13000,3,Sender,2,1,0,0
13000,4,Sender,2,1,0,0
13000,5,Sender,2,1,0,0
13000,6,Sender,2,1,0,0
13000,7,Sender,1,1,0,0.5
13000,8,Sender,1,1,0,0.5
13000,9,Sender,2,1,0,0
13000,10,Sender,1,1,0,0.5
13000,11,Sender,2,3,0,-0.5
13000,12,Sender,2,1,0,0
13000,13,Sender,2,1,0,0
13000,14,Sender,1,1,0,0.5
13000,15,Sender,2,1,0,0
13000,16,Sender,2,1,0,0
13000,17,Sender,1,1,0,0.5
13000,18,Sender,2,1,0,0
13000,19,Sender,1,1,0,0.5
13000,20,Sender,2,1,0,0
13000,21,Sender,1,1,0,0.5
13000,22,Sender,2,1,0,0
13000,23,Sender,2,1,0,0
13000,24,Sender,2,1,0,0
13000,25,Sender,2,1,0,0
13000,26,Sender,2,1,0,0
13000,27,Sender,2,1,0,0
13000,28,Sender,2,1,0,0
13000,29,Sender,2,1,0,0
13000,30,Sender,2,1,0,0
13000,31,Sender,2,1,0,0
13000,32,Sender,2,1,0,0
13000,33,Sender,1,1,0,0.5
13000,34,Sender,2,1,0,0
13000,35,Sender,2,1,0,0
13000,36,Sender,2,1,0,0
13000,37,Sender,1,1,0,0.5
13000,38,Sender,1,1,0,0.5
13000,39,Sender,2,1,0,0
13000,40,Sender,2,1,0,0
13000,41,Sender,2,1,0,0
13000,42,Sender,1,1,0,0.5
13000,43,Sender,2,1,0,0
13000,44,Sender,2,1,0,0
13000,45,Sender,1,1,0,0.5
13000,46,Sender,1,1,0,0.5
13000,47,Sender,2,1,0,0
13000,48,Sender,2,1,0,0
13000,49,Sender,2,1,0,0
13000,50,Sender,2,1,0,0
13000,51,Sender,1,1,0,0.5
13000,52,Sender,2,1,0,0
13000,53,Sender,2,1,0,0
13000,54,Sender,2,1,0,0
13000,55,Sender,1,1,0,0.5
13000,56,Sender,1,1,0,0.5
13000,57,Sender,2,1,0,0
13000,58,Sender,2,1,0,0
13000,59,Sender,2,1,0,0
13000,60,Sender,2,1,0,0
13000,61,Sender,2,1,0,0
13000,62,Sender,2,1,0,0
13000,63,Sender,2,1,0,0
13000,64,Sender,2,1,0,0
13000,65,Sender,2,1,0,0
13000,66,Sender,1,1,0,0.5
13000,67,Sender,1,1,0,0.5
13000,68,Sender,2,1,0,0
13000,69,Sender,2,1,0,0
13000,70,Sender,1,1,0,0.5
13000,71,Sender,2,1,0,0
13000,72,Sender,1,1,0,0.5
13000,73,Sender,2,1,0,0
13000,74,Sender,2,1,0,0
13000,75,Sender,2,1,0,0
13000,76,Sender,2,1,0,0
13000,77,Sender,2,1,0,0
13000,78,Sender,2,1,0,0
13000,79,Sender,2,1,0,0
13000,80,Sender,2,1,0,0
13000,81,Sender,1,1,0,0.5
13000,82,Sender,1,1,0,0.5
13000,83,Sender,2,1,0,0
13000,84,Sender,2,1,0,0
13000,85,Sender,2,1,0,0
13000,86,Sender,2,1,0,1
13000,87,Sender,1,1,0,0.5
13000,88,Sender,2,1,0,0
13000,89,Sender,2,1,0,0
13000,90,Sender,1,1,0,0.5
13000,91,Sender,2,1,0,0
13000,92,Sender,2,1,0,0
13000,93,Sender,2,1,0,0
13000,94,Sender,2,1,0,0
13000,95,Sender,2,1,0,0
13000,96,Sender,2,1,0,0
13000,97,Sender,2,1,0,0
13000,98,Sender,2,1,0,0
13000,99,Sender,1,1,0,0.5
13000,0,Receiver,na,1,1,1
13000,1,Receiver,na,1,1,1
13000,2,Receiver,na,1,1,1
13000,3,Receiver,na,1,1,1
13000,4,Receiver,na,1,1,1
13000,5,Receiver,na,1,1,1
13000,6,Receiver,na,1,1,1
13000,7,Receiver,na,1,1,1
13000,8,Receiver,na,1,1,1
13000,9,Receiver,na,1,1,1
13000,10,Receiver,na,1,1,1
13000,11,Receiver,na,1,1,0
13000,12,Receiver,na,1,1,1
13000,13,Receiver,na,1,1,1
13000,14,Receiver,na,1,1,1
13000,15,Receiver,na,1,1,1
13000,16,Receiver,na,1,1,1
13000,17,Receiver,na,1,1,1
13000,18,Receiver,na,1,1,1
13000,19,Receiver,na,1,0.854292,1
13000,20,Receiver,na,1,1,1
13000,21,Receiver,na,1,1,1
13000,22,Receiver,na,1,1,1
13000,23,Receiver,na,1,1,1
13000,24,Receiver,na,1,1,1
13000,25,Receiver,na,1,1,1
13000,26,Receiver,na,1,1,1
13000,27,Receiver,na,1,1,1
13000,28,Receiver,na,1,1,1
13000,29,Receiver,na,1,0.854292,1
13000,30,Receiver,na,1,0.828589,1
13000,31,Receiver,na,1,1,1
13000,32,Receiver,na,1,1,1
13000,33,Receiver,na,1,1,1
13000,34,Receiver,na,1,1,1
13000,35,Receiver,na,1,1,1
13000,36,Receiver,na,1,1,1
13000,37,Receiver,na,1,1,1
13000,38,Receiver,na,1,1,1
13000,39,Receiver,na,1,1,1
13000,40,Receiver,na,1,1,1
13000,41,Receiver,na,1,1,1
13000,42,Receiver,na,1,1,1
13000,43,Receiver,na,1,1,1
13000,44,Receiver,na,1,0.854292,1
13000,45,Receiver,na,1,1,1
13000,46,Receiver,na,1,1,1
13000,47,Receiver,na,1,1,1
13000,48,Receiver,na,1,1,1
13000,49,Receiver,na,1,1,1
13000,50,Receiver,na,1,1,1
13000,51,Receiver,na,1,1,1
13000,52,Receiver,na,1,1,1
13000,53,Receiver,na,1,1,1
13000,54,Receiver,na,1,1,1
13000,55,Receiver,na,1,1,1
13000,56,Receiver,na,1,1,1
13000,57,Receiver,na,1,1,1
13000,58,Receiver,na,1,1,1
13000,59,Receiver,na,1,1,1
13000,60,Receiver,na,1,1,1
13000,61,Receiver,na,1,1,1
13000,62,Receiver,na,1,1,1
13000,63,Receiver,na,1,1,1
13000,64,Receiver,na,1,1,1
13000,65,Receiver,na,1,1,1
13000,66,Receiver,na,1,1,1
13000,67,Receiver,na,1,1,1
13000,68,Receiver,na,1,1,1
13000,69,Receiver,na,1,1,1
13000,70,Receiver,na,1,1,1
13000,71,Receiver,na,1,1,1
13000,72,Receiver,na,1,1,1
13000,73,Receiver,na,1,1,1
13000,74,Receiver,na,1,0.828589,1
13000,75,Receiver,na,1,1,1
13000,76,Receiver,na,1,1,1
13000,77,Receiver,na,1,1,1
13000,78,Receiver,na,1,0.828589,1
13000,79,Receiver,na,1,1,1
13000,80,Receiver,na,1,1,1
13000,81,Receiver,na,1,1,1
13000,82,Receiver,na,1,1,1
13000,83,Receiver,na,1,1,1
13000,84,Receiver,na,1,1,1
13000,85,Receiver,na,1,1,1
13000,86,Receiver,na,3,1,0
13000,87,Receiver,na,1,1,1
13000,88,Receiver,na,1,1,1
13000,89,Receiver,na,1,1,1
13000,90,Receiver,na,1,1,1
13000,91,Receiver,na,1,1,1
13000,92,Receiver,na,1,1,1
13000,93,Receiver,na,1,1,1
13000,94,Receiver,na,1,1,1
13000,95,Receiver,na,1,1,1
13000,96,Receiver,na,1,1,1
13000,97,Receiver,na,1,1,1
13000,98,Receiver,na,1,1,1
13000,99,Receiver,na,1,0.828589,1
14000,0,Sender,1,1,0,0.5
14000,1,Sender,1,1,0,0.5
14000,2,Sender,1,1,0,0.5
14000,3,Sender,1,1,0,0.5
14000,4,Sender,2,1,0,0
14000,5,Sender,2,1,0,0
14000,6,Sender,1,1,0,0.5
14000,7,Sender,2,1,0,0
14000,8,Sender,2,1,0.0304816,0
14000,9,Sender,1,1,0,0.5
14000,10,Sender,1,1,0,0.5
14000,11,Sender,2,1,0,0
14000,12,Sender,2,1,0,0
14000,13,Sender,2,1,0.0304816,0
14000,14,Sender,2,1,0,0
14000,15,Sender,1,1,0,0.5
14000,16,Sender,2,1,0,0
14000,17,Sender,2,1,0.0304816,0
14000,18,Sender,2,1,0,0
14000,19,Sender,1,1,0,0.5
14000,20,Sender,1,1,0,0.5
14000,21,Sender,2,1,0,0
14000,22,Sender,1,1,0,0.5
14000,23,Sender,2,1,0.0424677,0
14000,24,Sender,2,1,0,0
14000,25,Sender,2,1,0,0
14000,26,Sender,2,1,0,0
14000,27,Sender,2,1,0,0
14000,28,Sender,2,1,0,0
14000,29,Sender,2,1,0,0
14000,30,Sender,2,1,0.051034,0
14000,31,Sender,1,1,0,0.5
14000,32,Sender,2,1,0,0
14000,33,Sender,2,1,0.0424677,0
14000,34,Sender,2,1,0,0
14000,35,Sender,1,1,0,0.5
14000,36,Sender,2,1,0,0
14000,37,Sender,2,1,0,0
14000,38,Sender,1,1,0,0.5
14000,39,Sender,2,1,0,0
14000,40,Sender,1,1,0,0.5
14000,41,Sender,2,1,0,0
14000,42,Sender,2,1,0,0
14000,43,Sender,2,1,0,0
14000,44,Sender,2,1,0,0
14000,45,Sender,2,1,0,0
14000,46,Sender,2,1,0.051034,0
14000,47,Sender,2,1,0,0
14000,48,Sender,1,1,0,0.5
14000,49,Sender,2,1,0,0
14000,50,Sender,2,1,0.051034,0
14000,51,Sender,2,1,0.0304816,0
14000,52,Sender,2,1,0,0
14000,53,Sender,2,1,0,1
14000,54,Sender,2,1,0,0
14000,55,Sender,2,1,0,0
14000,56,Sender,2,1,0,0
14000,57,Sender,1,1,0,0.5
14000,58,Sender,2,1,0,0
14000,59,Sender,1,1,0,0.5
14000,60,Sender,2,1,0,0
14000,61,Sender,2,1,0,0
14000,62,Sender,2,1,0,0
14000,63,Sender,2,1,0,0
14000,64,Sender,2,1,0,0
14000,65,Sender,2,1,0,0
14000,66,Sender,2,1,0,0
14000,67,Sender,1,1,0,0.5
14000,68,Sender,2,1,0,0
14000,69,Sender,2,1,0,0
14000,70,Sender,2,1,0,0
14000,71,Sender,1,1,0,0.5
14000,72,Sender,2,1,0,0
14000,73,Sender,1,1,0,0.5
14000,74,Sender,1,1,0,0.5
14000,75,Sender,2,1,0,0
14000,76,Sender,2,1,0,0
14000,77,Sender,2,1,0,0
14000,78,Sender,2,1,0,0
14000,79,Sender,2,1,0,0
14000,80,Sender,1,1,0,0.5
14000,81,Sender,1,1,0,0.5
14000,82,Sender,2,1,0,0
14000,83,Sender,2,1,0,0
14000,84,Sender,2,1,0,0
14000,85,Sender,2,1,0.0424677,0
14000,86,Sender,2,1,0,0
14000,87,Sender,2,1,0,0
14000,88,Sender,2,1,0,0
14000,89,Sender,2,1,0,0
14000,90,Sender,1,1,0,0.5
14000,91,Sender,2,1,0.0304816,0
14000,92,Sender,2,1,0,0
14000,93,Sender,2,1,0,0
14000,94,Sender,2,1,0,0
14000,95,Sender,2,1,0,0
14000,96,Sender,2,1,0,0
14000,97,Sender,2,1,0.0424677,0
14000,98,Sender,2,1,0,0
14000,99,Sender,2,1,0,0
14000,0,Receiver,na,1,1,1
14000,1,Receiver,na,1,1,1
14000,2,Receiver,na,1,1,1
14000,3,Receiver,na,1,1,1
14000,4,Receiver,na,1,1,1
14000,5,Receiver,na,1,1,1
14000,6,Receiver,na,1,1,1
14000,7,Receiver,na,1,1,1
14000,8,Receiver,na,1,1,1
14000,9,Receiver,na,1,1,1
14000,10,Receiver,na,1,1,1
14000,11,Receiver,na,1,1,1
14000,12,Receiver,na,1,1,1
14000,13,Receiver,na,1,1,1
14000,14,Receiver,na,1,1,1
14000,15,Receiver,na,1,1,1
14000,16,Receiver,na,1,1,1
14000,17,Receiver,na,1,1,1
14000,18,Receiver,na,1,1,1
14000,19,Receiver,na,1,1,1
14000,20,Receiver,na,1,1,1
14000,21,Receiver,na,1,1,1
14000,22,Receiver,na,1,1,1
14000,23,Receiver,na,1,1,1
14000,24,Receiver,na,1,1,1
14000,25,Receiver,na,1,1,1
14000,26,Receiver,na,1,1,1
14000,27,Receiver,na,1,1,1
14000,28,Receiver,na,1,1,1
14000,29,Receiver,na,1,1,1
14000,30,Receiver,na,1,1,1
14000,31,Receiver,na,1,1,1
14000,32,Receiver,na,1,1,1
14000,33,Receiver,na,1,1,1
14000,34,Receiver,na,1,1,1
14000,35,Receiver,na,1,1,1
14000,36,Receiver,na,1,1,1
14000,37,Receiver,na,1,1,1
14000,38,Receiver,na,1,1,1
14000,39,Receiver,na,1,1,1
14000,40,Receiver,na,1,1,1
14000,41,Receiver,na,1,1,1
14000,42,Receiver,na,1,1,1
14000,43,Receiver,na,1,1,1
14000,44,Receiver,na,1,1,1
14000,45,Receiver,na,1,1,1
14000,46,Receiver,na,1,1,1
14000,47,Receiver,na,1,1,1
14000,48,Receiver,na,1,1,1
14000,49,Receiver,na,1,1,1
14000,50,Receiver,na,1,1,1
14000,51,Receiver,na,1,0.769536,1
14000,52,Receiver,na,1,1,1
14000,53,Receiver,na,2,1,0
14000,54,Receiver,na,1,1,1
14000,55,Receiver,na,1,1,1
14000,56,Receiver,na,1,1,1
14000,57,Receiver,na,1,1,1
14000,58,Receiver,na,1,1,1
14000,59,Receiver,na,1,1,1
14000,60,Receiver,na,1,1,1
14000,61,Receiver,na,1,1,1
14000,62,Receiver,na,1,1,1
14000,63,Receiver,na,1,1,1
14000,64,Receiver,na,1,1,1
14000,65,Receiver,na,1,1,1
14000,66,Receiver,na,1,1,1
14000,67,Receiver,na,1,1,1
14000,68,Receiver,na,1,1,1
14000,69,Receiver,na,1,1,1
14000,70,Receiver,na,1,1,1
14000,71,Receiver,na,1,1,1
14000,72,Receiver,na,1,1,1
14000,73,Receiver,na,1,1,1
14000,74,Receiver,na,1,1,1
14000,75,Receiver,na,1,1,1
14000,76,Receiver,na,1,1,1
14000,77,Receiver,na,1,1,1
14000,78,Receiver,na,1,1,1
14000,79,Receiver,na,1,1,1
14000,80,Receiver,na,1,1,1
14000,81,Receiver,na,1,1,1
14000,82,Receiver,na,1,1,1
14000,83,Receiver,na,1,1,1
14000,84,Receiver,na,1,1,1
14000,85,Receiver,na,1,1,1
14000,86,Receiver,na,1,1,1
14000,87,Receiver,na,1,1,1
14000,88,Receiver,na,1,1,1
14000,89,Receiver,na,1,1,1
14000,90,Receiver,na,1,1,1
14000,91,Receiver,na,1,1,1
14000,92,Receiver,na,1,1,1
14000,93,Receiver,na,1,1,1
14000,94,Receiver,na,1,1,1
14000,95,Receiver,na,1,1,1
14000,96,Receiver,na,1,1,1
14000,97,Receiver,na,1,1,1
14000,98,Receiver,na,1,1,1
14000,99,Receiver,na,1,1,1
15000,0,Sender,2,1,0,0
15000,1,Sender,2,1,0,0
15000,2,Sender,1,1,0,0.5
15000,3,Sender,2,1,0,0
15000,4,Sender,2,1,0,0
15000,5,Sender,2,1,0,0
15000,6,Sender,1,1,0,0.5
15000,7,Sender,2,1,0,0
15000,8,Sender,2,1,0,0
15000,9,Sender,1,1,0,0.5
15000,10,Sender,2,1,0.289484,0
15000,11,Sender,2,1,0,0
15000,12,Sender,2,1,0,0
15000,13,Sender,2,1,0,0
15000,14,Sender,1,1,0,0.5
15000,15,Sender,1,1,0,0.5
15000,16,Sender,2,1,0,0
15000,17,Sender,2,1,0,0
15000,18,Sender,2,1,0,0
15000,19,Sender,2,1,0,0
15000,20,Sender,2,1,0,0
15000,21,Sender,2,1,0,0
15000,22,Sender,2,1,0,0
15000,23,Sender,2,1,0,0
15000,24,Sender,2,1,0,0
15000,25,Sender,2,1,0,0
15000,26,Sender,2,1,0,0
15000,27,Sender,2,1,0,0
15000,28,Sender,2,1,0,0
15000,29,Sender,2,1,0,0
15000,30,Sender,2,1,0,0
15000,31,Sender,2,1,0,0
15000,32,Sender,2,1,0,0
15000,33,Sender,1,1,0,0.5
15000,34,Sender,2,1,0,0
15000,35,Sender,2,1,0,0
15000,36,Sender,2,1,0,0
15000,37,Sender,2,1,0,0
15000,38,Sender,2,1,0,0
15000,39,Sender,1,1,0,0.5
15000,40,Sender,2,1,0,0
15000,41,Sender,1,1,0,0.5
15000,42,Sender,1,1,0,0.5
15000,43,Sender,2,1,0,0
15000,44,Sender,2,1,0,0
15000,45,Sender,2,1,0,0
15000,46,Sender,1,1,0,-0.5
15000,47,Sender,1,1,0,0.5
15000,48,Sender,2,1,0,0
15000,49,Sender,2,1,0,0
15000,50,Sender,2,1,0,0
15000,51,Sender,2,1,0,0
15000,52,Sender,1,2,0,1
15000,53,Sender,2,1,0,0
15000,54,Sender,2,1,0,0
15000,55,Sender,2,1,0,0
15000,56,Sender,2,1,0,0
15000,57,Sender,2,1,0,0
15000,58,Sender,2,1,0,0
15000,59,Sender,2,1,0,0
15000,60,Sender,2,1,0,0
15000,61,Sender,2,1,0,0
15000,62,Sender,1,1,0,0.5
15000,63,Sender,1,1,0,0.5
15000,64,Sender,1,1,0.0529294,-0.5
